ts_from,ts_to,deauth_count,probe_count,beacon_count,eviltwin_max_distinct_bssids,top_sender_deauth,top_sender_probe,top_sender_beacon,top_bssid_deauth_count,top_bssid_deauth_mac,deauth_reason_top,deauth_reason_distinct,top_channel,top_channel_beacon_count,top_channel_deauth_count
1608306504.4826,1608306505.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306505.4826,1608306506.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306506.4826,1608306507.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306507.4826,1608306508.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306508.4826,1608306509.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306509.4826,1608306510.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306510.4826,1608306511.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306511.4826,1608306512.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306512.4826,1608306513.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306513.4826,1608306514.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306514.4826,1608306515.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306515.4826,1608306516.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306516.4826,1608306517.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306517.4826,1608306518.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306518.4826,1608306519.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306519.4826,1608306520.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306520.4826,1608306521.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306521.4826,1608306522.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306522.4826,1608306523.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306523.4826,1608306524.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306524.4826,1608306525.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306525.4826,1608306526.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306526.4826,1608306527.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306527.4826,1608306528.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306528.4826,1608306529.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306529.4826,1608306530.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306530.4826,1608306531.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306531.4826,1608306532.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306532.4826,1608306533.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306533.4826,1608306534.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306534.4826,1608306535.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306535.4826,1608306536.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306536.4826,1608306537.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306537.4826,1608306538.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306538.4826,1608306539.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306539.4826,1608306540.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306540.4826,1608306541.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306541.4826,1608306542.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306542.4826,1608306543.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306543.4826,1608306544.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306544.4826,1608306545.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306545.4826,1608306546.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306546.4826,1608306547.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306547.4826,1608306548.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306548.4826,1608306549.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306549.4826,1608306550.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306550.4826,1608306551.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306551.4826,1608306552.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306552.4826,1608306553.4826,0,0,46,0,0,0,46,0,,,0,36,46,0
1608306553.4826,1608306554.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306554.4826,1608306555.4826,0,0,46,0,0,0,46,0,,,0,36,46,0
1608306555.4826,1608306556.4826,0,0,46,0,0,0,46,0,,,0,36,46,0
1608306556.4826,1608306557.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306557.4826,1608306558.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306558.4826,1608306559.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306559.4826,1608306560.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306560.4826,1608306561.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306561.4826,1608306562.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306562.4826,1608306563.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306563.4826,1608306564.4826,0,0,46,0,0,0,46,0,,,0,36,46,0
1608306564.4826,1608306565.4826,0,0,46,0,0,0,46,0,,,0,36,46,0
1608306565.4826,1608306566.4826,0,0,46,0,0,0,46,0,,,0,36,46,0
1608306566.4826,1608306567.4826,0,0,45,0,0,0,45,0,,,0,36,45,0
1608306567.4826,1608306568.4826,0,0,46,0,0,0,46,0,,,0,36,46,0
1608306568.4826,1608306569.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306569.4826,1608306570.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306570.4826,1608306571.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306571.4826,1608306572.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306572.4826,1608306573.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306573.4826,1608306574.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306574.4826,1608306575.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306575.4826,1608306576.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306576.4826,1608306577.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306577.4826,1608306578.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306578.4826,1608306579.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306579.4826,1608306580.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306580.4826,1608306581.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306581.4826,1608306582.4826,0,0,45,0,0,0,45,0,,,0,36,45,0
1608306582.4826,1608306583.4826,0,0,45,0,0,0,45,0,,,0,36,45,0
1608306583.4826,1608306584.4826,0,0,46,0,0,0,46,0,,,0,36,46,0
1608306584.4826,1608306585.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306585.4826,1608306586.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306586.4826,1608306587.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306587.4826,1608306588.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306588.4826,1608306589.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306589.4826,1608306590.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306590.4826,1608306591.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306591.4826,1608306592.4826,0,0,49,0,0,0,49,0,,,0,36,49,0
1608306592.4826,1608306593.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306593.4826,1608306594.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306594.4826,1608306595.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306595.4826,1608306596.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306596.4826,1608306597.4826,0,0,47,0,0,0,47,0,,,0,36,47,0
1608306597.4826,1608306598.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306598.4826,1608306599.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306599.4826,1608306600.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306600.4826,1608306601.4826,0,0,48,0,0,0,48,0,,,0,36,48,0
1608306601.4826,1608306602.4826,43,0,49,0,22,0,49,43,0c:9d:92:54:fe:34,,0,36,49,43
1608306602.4826,1608306603.4826,228,0,48,0,114,0,48,228,0c:9d:92:54:fe:34,,0,36,48,228
1608306603.4826,1608306604.4826,467,0,48,0,235,0,48,467,0c:9d:92:54:fe:34,,0,36,48,467
1608306604.4826,1608306605.4826,674,0,47,0,341,0,47,674,0c:9d:92:54:fe:34,,0,36,47,674
1608306605.4826,1608306606.4826,893,0,47,0,451,0,47,893,0c:9d:92:54:fe:34,,0,36,47,893
1608306606.4826,1608306607.4826,1114,0,47,0,565,0,47,1112,0c:9d:92:54:fe:34,,0,36,47,1112
1608306607.4826,1608306608.4826,1155,1,48,0,624,1,48,1155,0c:9d:92:54:fe:34,,0,36,48,1155
1608306608.4826,1608306609.4826,1211,1,47,0,701,1,47,1211,0c:9d:92:54:fe:34,,0,36,47,1211
1608306609.4826,1608306610.4826,1302,3,48,0,756,3,48,1302,0c:9d:92:54:fe:34,,0,36,48,1302
1608306610.4826,1608306611.4826,1282,3,49,0,733,3,49,1282,0c:9d:92:54:fe:34,,0,36,49,1282
1608306611.4826,1608306612.4826,1267,18,49,0,713,15,49,1267,0c:9d:92:54:fe:34,,0,36,49,1267
1608306612.4826,1608306613.4826,1239,17,48,0,650,15,48,1239,0c:9d:92:54:fe:34,,0,36,48,1239
1608306613.4826,1608306614.4826,1111,33,49,0,582,31,49,1111,0c:9d:92:54:fe:34,,0,36,49,1111
1608306614.4826,1608306615.4826,1069,31,49,0,582,31,49,1068,0c:9d:92:54:fe:34,,0,36,49,1068
1608306615.4826,1608306616.4826,1101,50,49,0,595,50,49,1101,0c:9d:92:54:fe:34,,0,36,49,1101
1608306616.4826,1608306617.4826,1085,54,49,0,581,53,49,1085,0c:9d:92:54:fe:34,,0,36,49,1085
1608306617.4826,1608306618.4826,1134,57,49,0,594,53,49,1134,0c:9d:92:54:fe:34,,0,36,49,1134
1608306618.4826,1608306619.4826,1208,59,49,0,639,55,49,1207,0c:9d:92:54:fe:34,,0,36,49,1207
1608306619.4826,1608306620.4826,1182,73,48,0,628,69,48,1175,0c:9d:92:54:fe:34,,0,36,48,1175
1608306620.4826,1608306621.4826,1215,55,48,0,641,50,48,1214,0c:9d:92:54:fe:34,,0,36,48,1214
1608306621.4826,1608306622.4826,1196,57,46,0,625,52,46,1196,0c:9d:92:54:fe:34,,0,36,46,1196
1608306622.4826,1608306623.4826,1176,53,47,0,617,52,47,1176,0c:9d:92:54:fe:34,,0,36,47,1176
1608306623.4826,1608306624.4826,1185,35,47,0,618,34,47,1185,0c:9d:92:54:fe:34,,0,36,47,1185
1608306624.4826,1608306625.4826,1174,21,48,0,615,20,48,1174,0c:9d:92:54:fe:34,,0,36,48,1174
1608306625.4826,1608306626.4826,1133,20,47,0,600,20,47,1133,0c:9d:92:54:fe:34,,0,36,47,1133
1608306626.4826,1608306627.4826,1188,0,48,0,640,0,48,1187,0c:9d:92:54:fe:34,,0,36,48,1187
1608306627.4826,1608306628.4826,1140,0,48,0,623,0,48,1140,0c:9d:92:54:fe:34,,0,36,48,1140
1608306628.4826,1608306629.4826,1160,2,48,0,628,1,48,1159,0c:9d:92:54:fe:34,,0,36,48,1159
1608306629.4826,1608306630.4826,1191,2,48,0,644,1,48,1191,0c:9d:92:54:fe:34,,0,36,48,1191
1608306630.4826,1608306631.4826,1229,2,49,0,659,1,49,1229,0c:9d:92:54:fe:34,,0,36,49,1229
1608306631.4826,1608306632.4826,1233,2,49,0,664,1,49,1233,0c:9d:92:54:fe:34,,0,36,49,1233
1608306632.4826,1608306633.4826,1307,2,49,0,702,1,49,1307,0c:9d:92:54:fe:34,,0,36,49,1307
1608306633.4826,1608306634.4826,1195,1,49,0,650,1,49,1195,0c:9d:92:54:fe:34,,0,36,49,1195
1608306634.4826,1608306635.4826,1110,1,49,0,604,1,49,1109,0c:9d:92:54:fe:34,,0,36,49,1109
1608306635.4826,1608306636.4826,1094,1,49,0,599,1,49,1094,0c:9d:92:54:fe:34,,0,36,49,1094
1608306636.4826,1608306637.4826,1076,1,49,0,592,1,49,1076,0c:9d:92:54:fe:34,,0,36,49,1076
1608306637.4826,1608306638.4826,1087,1,49,0,602,1,49,1087,0c:9d:92:54:fe:34,,0,36,49,1087
1608306638.4826,1608306639.4826,1168,1,48,0,642,1,48,1167,0c:9d:92:54:fe:34,,0,36,48,1167
1608306639.4826,1608306640.4826,1237,1,49,0,672,1,49,1237,0c:9d:92:54:fe:34,,0,36,49,1237
1608306640.4826,1608306641.4826,1223,2,49,0,661,1,49,1222,0c:9d:92:54:fe:34,,0,36,49,1222
1608306641.4826,1608306642.4826,1141,3,49,0,617,2,49,1140,0c:9d:92:54:fe:34,,0,36,49,1140
1608306642.4826,1608306643.4826,1042,5,47,0,566,4,47,1042,0c:9d:92:54:fe:34,,0,36,47,1042
1608306643.4826,1608306644.4826,998,4,48,0,547,4,48,998,0c:9d:92:54:fe:34,,0,36,48,998
1608306644.4826,1608306645.4826,857,4,48,0,475,4,48,854,0c:9d:92:54:fe:34,,0,36,48,854
1608306645.4826,1608306646.4826,733,3,45,0,409,3,45,727,0c:9d:92:54:fe:34,,0,36,45,727
1608306646.4826,1608306647.4826,689,2,43,0,395,2,43,685,0c:9d:92:54:fe:34,,0,36,43,685
1608306647.4826,1608306648.4826,639,0,44,0,369,0,44,639,0c:9d:92:54:fe:34,,0,36,44,639
1608306648.4826,1608306649.4826,565,0,43,0,332,0,43,565,0c:9d:92:54:fe:34,,0,36,43,565
1608306649.4826,1608306650.4826,559,0,43,0,336,0,43,554,0c:9d:92:54:fe:34,,0,36,43,554
1608306650.4826,1608306651.4826,576,0,46,0,347,0,46,576,0c:9d:92:54:fe:34,,0,36,46,576
1608306651.4826,1608306652.4826,607,0,47,0,349,0,47,607,0c:9d:92:54:fe:34,,0,36,47,607
1608306652.4826,1608306653.4826,684,1,48,0,378,1,48,684,0c:9d:92:54:fe:34,,0,36,48,684
1608306653.4826,1608306654.4826,792,1,49,0,419,1,49,790,0c:9d:92:54:fe:34,,0,36,49,790
1608306654.4826,1608306655.4826,936,1,49,0,478,1,49,936,0c:9d:92:54:fe:34,,0,36,49,936
1608306655.4826,1608306656.4826,979,1,48,0,494,1,48,979,0c:9d:92:54:fe:34,,0,36,48,979
1608306656.4826,1608306657.4826,999,1,48,0,510,1,48,999,0c:9d:92:54:fe:34,,0,36,48,999
1608306657.4826,1608306658.4826,1026,0,47,0,525,0,47,1020,0c:9d:92:54:fe:34,,0,36,47,1020
1608306658.4826,1608306659.4826,1012,0,46,0,522,0,46,1012,0c:9d:92:54:fe:34,,0,36,46,1012
1608306659.4826,1608306660.4826,964,0,45,0,497,0,45,964,0c:9d:92:54:fe:34,,0,36,45,964
1608306660.4826,1608306661.4826,983,0,46,0,503,0,46,982,0c:9d:92:54:fe:34,,0,36,46,982
1608306661.4826,1608306662.4826,983,0,47,0,502,0,47,982,0c:9d:92:54:fe:34,,0,36,47,982
1608306662.4826,1608306663.4826,842,0,47,0,412,0,47,842,0c:9d:92:54:fe:34,,0,36,47,842
1608306663.4826,1608306664.4826,837,1,48,0,411,1,48,837,0c:9d:92:54:fe:34,,0,36,48,837
1608306664.4826,1608306665.4826,779,1,48,0,380,1,48,778,0c:9d:92:54:fe:34,,0,36,48,778
1608306665.4826,1608306666.4826,726,1,48,0,351,1,48,726,0c:9d:92:54:fe:34,,0,36,48,726
1608306666.4826,1608306667.4826,754,1,48,0,369,1,48,754,0c:9d:92:54:fe:34,,0,36,48,754
1608306667.4826,1608306668.4826,884,8,49,0,450,5,49,883,0c:9d:92:54:fe:34,,0,36,49,883
1608306668.4826,1608306669.4826,818,7,48,0,423,4,48,818,0c:9d:92:54:fe:34,,0,36,48,818
1608306669.4826,1608306670.4826,814,7,48,0,420,4,48,809,0c:9d:92:54:fe:34,,0,36,48,809
1608306670.4826,1608306671.4826,827,7,46,0,423,4,46,827,0c:9d:92:54:fe:34,,0,36,46,827
1608306671.4826,1608306672.4826,866,10,46,0,442,7,46,866,0c:9d:92:54:fe:34,,0,36,46,866
1608306672.4826,1608306673.4826,850,3,45,0,433,3,45,850,0c:9d:92:54:fe:34,,0,36,45,850
1608306673.4826,1608306674.4826,949,3,47,0,485,3,47,949,0c:9d:92:54:fe:34,,0,36,47,949
1608306674.4826,1608306675.4826,958,3,46,0,467,3,46,958,0c:9d:92:54:fe:34,,0,36,46,958
1608306675.4826,1608306676.4826,1013,9,48,0,495,5,48,1013,0c:9d:92:54:fe:34,,0,36,48,1013
1608306676.4826,1608306677.4826,964,6,48,0,469,4,48,964,0c:9d:92:54:fe:34,,0,36,48,964
1608306677.4826,1608306678.4826,823,6,48,0,398,4,48,822,0c:9d:92:54:fe:34,,0,36,48,822
1608306678.4826,1608306679.4826,807,6,48,0,397,4,48,807,0c:9d:92:54:fe:34,,0,36,48,807
1608306679.4826,1608306680.4826,853,25,48,0,433,15,48,853,0c:9d:92:54:fe:34,,0,36,48,853
1608306680.4826,1608306681.4826,887,19,48,0,451,15,48,887,0c:9d:92:54:fe:34,,0,36,48,887
1608306681.4826,1608306682.4826,902,32,48,0,451,28,48,902,0c:9d:92:54:fe:34,,0,36,48,902
1608306682.4826,1608306683.4826,1098,38,48,0,561,28,48,1098,0c:9d:92:54:fe:34,,0,36,48,1098
1608306683.4826,1608306684.4826,1106,42,48,0,579,28,48,1102,0c:9d:92:54:fe:34,,0,36,48,1102
1608306684.4826,1608306685.4826,1147,24,49,0,613,13,49,1142,0c:9d:92:54:fe:34,,0,36,49,1142
1608306685.4826,1608306686.4826,1063,24,49,0,568,13,49,1063,0c:9d:92:54:fe:34,,0,36,49,1063
1608306686.4826,1608306687.4826,1028,11,49,0,546,7,49,1028,0c:9d:92:54:fe:34,,0,36,49,1028
1608306687.4826,1608306688.4826,984,16,49,0,517,12,49,984,0c:9d:92:54:fe:34,,0,36,49,984
1608306688.4826,1608306689.4826,982,12,49,0,503,12,49,982,0c:9d:92:54:fe:34,,0,36,49,982
1608306689.4826,1608306690.4826,979,11,48,0,495,11,48,979,0c:9d:92:54:fe:34,,0,36,48,979
1608306690.4826,1608306691.4826,1018,17,49,0,511,17,49,1018,0c:9d:92:54:fe:34,,0,36,49,1018
1608306691.4826,1608306692.4826,1004,17,49,0,502,17,49,1000,0c:9d:92:54:fe:34,,0,36,49,1000
1608306692.4826,1608306693.4826,926,7,49,0,469,7,49,925,0c:9d:92:54:fe:34,,0,36,49,925
1608306693.4826,1608306694.4826,923,16,48,0,471,16,48,923,0c:9d:92:54:fe:34,,0,36,48,923
1608306694.4826,1608306695.4826,878,16,49,0,453,16,49,878,0c:9d:92:54:fe:34,,0,36,49,878
1608306695.4826,1608306696.4826,872,10,49,0,448,10,49,872,0c:9d:92:54:fe:34,,0,36,49,872
1608306696.4826,1608306697.4826,925,10,49,0,478,10,49,925,0c:9d:92:54:fe:34,,0,36,49,925
1608306697.4826,1608306698.4826,1000,25,47,0,516,16,47,1000,0c:9d:92:54:fe:34,,0,36,47,1000
1608306698.4826,1608306699.4826,958,16,47,0,476,16,47,957,0c:9d:92:54:fe:34,,0,36,47,957
1608306699.4826,1608306700.4826,966,16,47,0,489,16,47,966,0c:9d:92:54:fe:34,,0,36,47,966
1608306700.4826,1608306701.4826,986,16,47,0,495,16,47,986,0c:9d:92:54:fe:34,,0,36,47,986
1608306701.4826,1608306702.4826,953,36,47,0,482,36,47,953,0c:9d:92:54:fe:34,,0,36,47,953
1608306702.4826,1608306703.4826,922,36,48,0,466,36,48,922,0c:9d:92:54:fe:34,,0,36,48,922
1608306703.4826,1608306704.4826,922,36,48,0,465,36,48,921,0c:9d:92:54:fe:34,,0,36,48,921
1608306704.4826,1608306705.4826,897,36,48,0,468,36,48,897,0c:9d:92:54:fe:34,,0,36,48,897
1608306705.4826,1608306706.4826,931,54,48,0,482,54,48,929,0c:9d:92:54:fe:34,,0,36,48,929
1608306706.4826,1608306707.4826,986,48,47,0,509,48,47,986,0c:9d:92:54:fe:34,,0,36,47,986
1608306707.4826,1608306708.4826,1017,32,48,0,524,32,48,1016,0c:9d:92:54:fe:34,,0,36,48,1016
1608306708.4826,1608306709.4826,1065,32,49,0,550,32,49,1065,0c:9d:92:54:fe:34,,0,36,49,1065
1608306709.4826,1608306710.4826,1123,32,48,0,580,32,48,1122,0c:9d:92:54:fe:34,,0,36,48,1122
1608306710.4826,1608306711.4826,1030,26,47,0,512,26,47,1030,0c:9d:92:54:fe:34,,0,36,47,1030
1608306711.4826,1608306712.4826,977,12,47,0,468,12,47,977,0c:9d:92:54:fe:34,,0,36,47,977
1608306712.4826,1608306713.4826,942,12,47,0,445,12,47,939,0c:9d:92:54:fe:34,,0,36,47,939
1608306713.4826,1608306714.4826,965,12,47,0,459,12,47,965,0c:9d:92:54:fe:34,,0,36,47,965
1608306714.4826,1608306715.4826,943,12,48,0,453,12,48,943,0c:9d:92:54:fe:34,,0,36,48,943
1608306715.4826,1608306716.4826,947,0,47,0,486,0,47,945,0c:9d:92:54:fe:34,,0,36,47,945
1608306716.4826,1608306717.4826,986,3,47,0,503,3,47,986,0c:9d:92:54:fe:34,,0,36,47,986
1608306717.4826,1608306718.4826,1074,5,47,0,542,5,47,1074,0c:9d:92:54:fe:34,,0,36,47,1074
1608306718.4826,1608306719.4826,1045,5,47,0,544,5,47,1045,0c:9d:92:54:fe:34,,0,36,47,1045
1608306719.4826,1608306720.4826,1103,5,47,0,586,5,47,1103,0c:9d:92:54:fe:34,,0,36,47,1103
1608306720.4826,1608306721.4826,1249,6,49,0,625,6,49,1249,0c:9d:92:54:fe:34,,0,36,49,1249
1608306721.4826,1608306722.4826,1304,3,49,0,664,3,49,1303,0c:9d:92:54:fe:34,,0,36,49,1303
1608306722.4826,1608306723.4826,1214,3,49,0,613,3,49,1214,0c:9d:92:54:fe:34,,0,36,49,1214
1608306723.4826,1608306724.4826,1136,3,49,0,550,3,49,1136,0c:9d:92:54:fe:34,,0,36,49,1136
1608306724.4826,1608306725.4826,1146,4,49,0,515,4,49,1146,0c:9d:92:54:fe:34,,0,36,49,1146
1608306725.4826,1608306726.4826,1105,4,49,0,515,3,49,1104,0c:9d:92:54:fe:34,,0,36,49,1104
1608306726.4826,1608306727.4826,1112,4,49,0,522,3,49,1107,0c:9d:92:54:fe:34,,0,36,49,1107
1608306727.4826,1608306728.4826,1231,2,49,0,675,1,49,1231,0c:9d:92:54:fe:34,,0,36,49,1231
1608306728.4826,1608306729.4826,1341,2,49,0,768,1,49,1341,0c:9d:92:54:fe:34,,0,36,49,1341
1608306729.4826,1608306730.4826,1331,1,49,0,764,1,49,1330,0c:9d:92:54:fe:34,,0,36,49,1330
1608306730.4826,1608306731.4826,1384,1,49,0,790,1,49,1379,0c:9d:92:54:fe:34,,0,36,49,1379
1608306731.4826,1608306732.4826,1406,2,49,0,805,1,49,1406,0c:9d:92:54:fe:34,,0,36,49,1406
1608306732.4826,1608306733.4826,1396,2,48,0,801,1,48,1396,0c:9d:92:54:fe:34,,0,36,48,1396
1608306733.4826,1608306734.4826,1413,2,49,0,808,1,49,1413,0c:9d:92:54:fe:34,,0,36,49,1413
1608306734.4826,1608306735.4826,1421,2,49,0,814,1,49,1420,0c:9d:92:54:fe:34,,0,36,49,1420
1608306735.4826,1608306736.4826,1418,4,49,0,811,3,49,1418,0c:9d:92:54:fe:34,,0,36,49,1418
1608306736.4826,1608306737.4826,1414,3,48,0,810,2,48,1414,0c:9d:92:54:fe:34,,0,36,48,1414
1608306737.4826,1608306738.4826,1413,3,48,0,809,2,48,1412,0c:9d:92:54:fe:34,,0,36,48,1412
1608306738.4826,1608306739.4826,1407,3,48,0,808,2,48,1406,0c:9d:92:54:fe:34,,0,36,48,1406
1608306739.4826,1608306740.4826,1405,19,48,0,804,16,48,1395,0c:9d:92:54:fe:34,,0,36,48,1395
1608306740.4826,1608306741.4826,1400,17,45,0,800,16,45,1400,0c:9d:92:54:fe:34,,0,36,45,1400
1608306741.4826,1608306742.4826,1385,28,46,0,792,27,46,1384,0c:9d:92:54:fe:34,,0,36,46,1384
1608306742.4826,1608306743.4826,1388,28,47,0,795,27,47,1388,0c:9d:92:54:fe:34,,0,36,47,1388
1608306743.4826,1608306744.4826,1386,32,47,0,793,27,47,1386,0c:9d:92:54:fe:34,,0,36,47,1386
1608306744.4826,1608306745.4826,1416,16,47,0,812,11,47,1414,0c:9d:92:54:fe:34,,0,36,47,1414
1608306745.4826,1608306746.4826,1401,15,49,0,800,11,49,1401,0c:9d:92:54:fe:34,,0,36,49,1401
1608306746.4826,1608306747.4826,1380,4,49,0,790,4,49,1380,0c:9d:92:54:fe:34,,0,36,49,1380
1608306747.4826,1608306748.4826,1366,4,49,0,784,4,49,1364,0c:9d:92:54:fe:34,,0,36,49,1364
1608306748.4826,1608306749.4826,1336,0,48,0,770,0,48,1330,0c:9d:92:54:fe:34,,0,36,48,1330
1608306749.4826,1608306750.4826,1254,0,46,0,725,0,46,1254,0c:9d:92:54:fe:34,,0,36,46,1254
1608306750.4826,1608306751.4826,1209,1,47,0,708,1,47,1209,0c:9d:92:54:fe:34,,0,36,47,1209
1608306751.4826,1608306752.4826,1223,1,46,0,710,1,46,1223,0c:9d:92:54:fe:34,,0,36,46,1223
1608306752.4826,1608306753.4826,1248,1,46,0,723,1,46,1247,0c:9d:92:54:fe:34,,0,36,46,1247
1608306753.4826,1608306754.4826,1319,1,46,0,758,1,46,1319,0c:9d:92:54:fe:34,,0,36,46,1319
1608306754.4826,1608306755.4826,1360,1,48,0,775,1,48,1360,0c:9d:92:54:fe:34,,0,36,48,1360
1608306755.4826,1608306756.4826,1389,0,48,0,787,0,48,1389,0c:9d:92:54:fe:34,,0,36,48,1389
1608306756.4826,1608306757.4826,1395,0,49,0,796,0,49,1393,0c:9d:92:54:fe:34,,0,36,49,1393
1608306757.4826,1608306758.4826,1408,0,48,0,798,0,48,1408,0c:9d:92:54:fe:34,,0,36,48,1408
1608306758.4826,1608306759.4826,1386,0,47,0,788,0,47,1385,0c:9d:92:54:fe:34,,0,36,47,1385
1608306759.4826,1608306760.4826,1401,0,47,0,802,0,47,1401,0c:9d:92:54:fe:34,,0,36,47,1401
1608306760.4826,1608306761.4826,1389,0,47,0,792,0,47,1389,0c:9d:92:54:fe:34,,0,36,47,1389
1608306761.4826,1608306762.4826,1396,0,47,0,797,0,47,1395,0c:9d:92:54:fe:34,,0,36,47,1395
1608306762.4826,1608306763.4826,1380,0,48,0,790,0,48,1380,0c:9d:92:54:fe:34,,0,36,48,1380
1608306763.4826,1608306764.4826,1268,0,49,0,738,0,49,1251,0c:9d:92:54:fe:34,,0,36,49,1251
1608306764.4826,1608306765.4826,1144,0,47,0,665,0,47,1143,0c:9d:92:54:fe:34,,0,36,47,1143
1608306765.4826,1608306766.4826,1033,0,46,0,613,0,46,1033,0c:9d:92:54:fe:34,,0,36,46,1033
1608306766.4826,1608306767.4826,900,20,44,0,550,20,44,900,0c:9d:92:54:fe:34,,0,36,44,900
1608306767.4826,1608306768.4826,889,20,44,0,547,20,44,889,0c:9d:92:54:fe:34,,0,36,44,889
1608306768.4826,1608306769.4826,976,20,44,0,590,20,44,976,0c:9d:92:54:fe:34,,0,36,44,976
1608306769.4826,1608306770.4826,1106,33,46,0,664,33,46,1106,0c:9d:92:54:fe:34,,0,36,46,1106
